Sentimen,Teks
1,fintech aplikasi yang baik .... membuat transaksi keuangan begitu mudah
1,"halus, aman nd sangat mudah digunakan."
1,menyukai fitur tansfer gratis. silakan menjaga fitur ini hidup selamanya!
1,Metode pembayaran yang mudah dan sederhana ..
1,Cara mudah untuk seluruh beli dengan diskon banyak
1,"Bermanfaat, aplikasi pembayaran yang nyaman."
1,mudah digunakan mudah untuk top up pekerjaan besar
1,"aplikasi dompet besar, dengan diskon yang baik"
-1,silakan membuat aplikasi ini memiliki tingkat yang lebih baik dari securiy. Aku selalu tidak aman tentang satu kali password bahwa aplikasi ini memiliki. setiap kali saya membuka kembali atau menggunakannya untuk membayar sesuatu yang tidak pernah meminta password saya lagi. sehingga siapapun yang memiliki ponsel saya atau mengambil ponsel saya hanya bisa menggunakan dana anytim ... penuh Ulasan
1,untuk saat ini adalah aplikasi membantu untuk pembayaran yang menyediakan diskon besar
1,"sederhana, cepat, dan banyak manfaat"
1,Mudah digunakan dan begitu banyak diskon
1,Aku benar-benar mencintai DANA! Banyak promo Dan mudah digunakan.
1,"aplikasi bagus, mudah digunakan n mencintai voucher"
1,Bagus aplikasi mudah digunakan dan sangat convinient
1,Aplikasi besar .... Mudah digunakan
1,Sangat bagus dan aplikasi pembayaran yang berguna
1,voucher lebih dan cashback
1,mudah digunakan dan baik promo
1,"Penggunaan ramah, banyak voucher"
1,vert mudah digunakan dan berguna dan besar cashback besar
-1,"Pertama, permintaan saya dibatalkan 26 jam setelah pembayaran, mereka mengklaim bahwa mereka tidak dapat memprosesnya dan akan mengembalikan saya. Kemudian, mereka mengaku memiliki mengembalikan saya dan saya tidak melihat kata pengembalian dana pada DANA saya atau rekening bank. Dihubungi layanan pelanggan dan tidak menerima tanggapan, sekarang sudah lebih 48 jam. Ple ... Penuh Ulasan"
-1,"tidak bisa top up, saya mencoba beberapa kali sudah dan masih sama."
1,Sangat mudah untuk melakukan pembayaran.
1,"aplikasi yang baik, mudah digunakan."
-1,"Aturan tidak jelas dan ada batasan apapun tetapi tidak menyebutkan, harus menambahkan banyak pedagang"
1,aplikasi sederhana yang membuat pembayaran sederhana Anda
1,apps..Keep besar promosi akan banyak orang akan menginstalnya
1,"Cepat, Handal, dan Jadi Banyak Promosi!"
1,platform terbaik untuk membeli paket data yang n top up pulsa. begitu banyak diskon n diskon besar
1,Mudah digunakan dan banyak diskon
1,Mudah untuk digunakan tetapi membutuhkan lebih banyak improvment.
-1,"tetap memperluas saya kira, karena ada banyak pedagang favorit saya Arent memenuhi syarat dengan dana."
1,Mudah digunakan dan banyak promo
1,Mudah digunakan dan sangat berguna
-1,Diskon tidak selalu muncul
1,aplikasi gud. diskon lebih n lebih flexibel. Terima kasih 
-1,error kas keluar atau mengirim uang. sistem selalu sibuk
1,aplikasi baik .. Mencintai voucher
1,"aplikasi baik untuk pembayaran, cashback diskon besar"
1,"Sangat berguna & aplikasi sederhana, dianjurkan .."
1,pembayaran mudah. dan mengamankan
-1,"aplikasi bodoh, bahkan tidak dapat memindai ID saya"
1,Sangat mudah dan membantu
-1,"update: lebih dari sebulan tanpa solusi semua transaksi yang bekerja dengan baik dan voucher yang dihargai, namun tidak satupun dari mereka voucher dapat diterapkan. meminta cs mereka dan mendapatkan respon untuk terus berusaha .. dan masih berusaha sampai mereka mendapatkan berakhir .. menghubungi dukungan melalui panggilan dan surat dengan respon yang sama ... penuh Ulasan"
1,promosi yang baik tapi gopay lebih mudah digunakan
1,aplikasi besar terutama untuk ibu untuk mengelola anggaran
1,Mengagumkan app ... banyak voucher
-1,"Saya hanya menggunakan saldo Dana saya untuk Top Up ponsel saya keseimbangan (pulsa), itu mengurangi balance Dana saya tapi saya belum menerima keseimbangan telepon saya membeli belum. Bisa tolong memperbaiki ini?"
1,seperti aplikasi berharap akan terhubung lebih dan lebih untuk perbankan sehingga kita tidak perlu membawa uang tunai atau kartu. itu terhubung melalui mag stripe juga?
1,Pengalaman lain untuk membayar tanpa menggunakan uang tunai
1,Sangat membantu dan mudah dioperasikan
-1,Tidak ada Solusi untuk Nasabah mengeluh tetapi memberitahu kita untuk meng-upgrade. Apa solusi. Tidak merekomendasikan sama sekali !!!
-1,"bahkan sejauh keberhasilan transaksi dan tidak ada gagal, tetapi saya masih punya masalah dengan promo quest ... saya sudah menyelesaikannya dengan 45 hari tersisa untuk cadangan tapi reward (tix id senilai Rp.35.000) yang gagal untuk mengklaim, dan sebelum Anda mengatakan apa-apa, saya sudah menggaet akun dana dengan akun tix ... dan masih fai ... penuh Ulasan"
1,yang terbaik aplikasi pembayaran saya pernah sangat sangat sangat dianjurkan
-1,Silakan menambahkan beberapa unlock sidik jari untuk mengamankan DANA aplikasi.
1,"secara keseluruhan baik, sekarang dengan lebih pedagang dan cashback promo besar. terima kasih dana"
1,"cukup menurut saya baik, tapi di sisi lain masih ada keamanan, silahkan menambahkan kode keamanan setiap kali Anda membuka aplikasi DANA, saya pikir ini sangat penting. Untuk pengembang aplikasi DANA, silakan menambahkannya sesegera mungkin. Terima kasih ."
1,mudah digunakan dan banyak diskon ????
1,Mudah digunakan dan begitu banyak voucher di DANA
1,mudah untuk menggunakan aplikasi yang cepat dan
1,Best e-pembayaran & aplikasi e-wallet di Indonesia !!
1,aplikasi bagus untuk membayar segala sesuatu ... berharap lebih banyak cashback ..
1,aplikasi besar .. baik promition mudah digunakan
1,pembayaran yang baik dan banyak promosi
1,banyak cukup berguna diskon
1,Sangat membantu dan mudah digunakan ..
1,Baik promo. Mudah digunakan.
1,aplikasi bagus dan lebih banyak promosi
1,pembayaran mobile mudah dan besar
1,"metode pembayaran online yang baik, menambahkan lebih benegfit bagi pengguna."
1,salah satu cara yang paling efisien dan tercepat untuk melakukan transaksi semua dalam satu aplikasi. sangat dianjurkan bagi siapa saja yang ingin menghindari kerumitan beralih ke beberapa aplikasi hanya untuk top up atau membayar sesuatu.
1,"sangat berguna, dan banyak diskon ????"
1,mudah digunakan dan cepat respon
1,"Super cinta !!! Banyak promo, ex pangkas electeicity abis smp cashback 25K omg !! Mantapppp berkat dana ..."
1,.. berguna dan diskon lagi .. terima kasih
1,Mudah untuk menggunakan aplikasi. Banyak cashbac.
1,"keren!!! menyukainya begitu banyak, banyak voucher"
1,"Cinta aplikasi ini, promosi banyak"
-1,"ketika saya mencoba untuk memverifikasi untuk anggota premium, pada langkah 2 mendapatkan foto dari e-ktp, kualitas mengambil gambar e-ktp selalu kabur. ponsel kamera saya baik-baik saja bahkan di aplikasi serupa lainnya, saya sudah mencoba bahkan di ponsel lain dengan kamera 48MP dan masalah masih ada, mengapa dana ap ... penuh Ulasan"
-1,"ini adalah aplikasi yang sangat buruk. setelah Anda mengisi dompet dengan uang virtual, Anda tidak akan dapat terhubung ke server mereka. Jadi Anda tidak dapat menggunakan aplikasi dan Anda dapat mencium selamat tinggal kepada uang Anda. mereka akan menyalahkan koneksi mobile. yang BS. menghindari di semua biaya aplikasi ini. Aku punya panggilan kebiasaan ... penuh Ulasan"
1,"aplikasi pembayaran bagus, hanya perlu informasi lebih lanjut ketika membayar, yang pembayaran berlaku untuk promo, mana yang tidak ... perbaikan lain, voucher game saat ini tidak berlaku untuk Google bermain yang saya gunakan banyak, mungkin Anda dapat meningkatkan persyaratan ."
1,Berguna dan banyak promo & cashback
-1,"tidak bisa mendaftar cc, dan mengirim dukungan melalui email, tidak ada tim pengembang hi respond..disappointed, saya telah disebut 1500 445, dan mereka menyarankan saya untuk mengirim email, yang saya lakukan dan memberikan pesan kesalahan screenshot, dll Jawabannya adalah memastikan koneksi stabil dan versi terbaru, aku berkata-kata yang ... penuh Ulasan"
-1,"tidak bisa memberikan u 5 belum, tidak sampai u memperbaiki masalah. 2 hari terakhir, saya tidak bisa masuk ke aplikasi. Saya putus asa disebut ur CS (1500445) beberapa kali, tetapi saya punya 'nomor panggilan u tidak sah' pesan suara. Whaaattt? Serius?!?! Dan btw juga mencoba untuk melaporkan masalah saya ke website ur, b ... Ulasan Penuh"
1,desain besar dan kegunaan.
1,mudah digunakan. banyak voucher
1,aplikasi bagus. Mudah untuk mengirim dan membayar
1,Mudah digunakan dan untuk top up.
1,pembayaran terbaik dan aplikasi dompet
1,senang menyebabkan lebih banyak diskon di berbagai merchant. menyukainya ? ?
1,Sangat Berguna dan Mudah digunakan
1,Sangat membantu dan begitu banyak cashback
1,"Mudah digunakan, user friendly :) pekerjaan yang baik, tetap up"
1,Baik untuk pembayaran! Benar-benar mengagumkan cashback setiap pembelian !! BAIK JOB DANA. Tapi tolong bantu saya untuk mendapatkan pulsa voucher bcs saya melayang dengan Token Voucher dan pernah mendapatkan Zonk x4.
1,"Besar aplikasi, begitu banyak diskon & voucher"
1,Saya menyukai fitur bebas transfer ke bank lain
-1,Edit: Terima kasih untuk jawabannya. Saya waspada untuk melakukan that..will yang tidak mempengaruhi pemberitahuan ketika saya menggunakan aplikasi untuk membeli hal-hal? Bagaimana cara mematikan semua notifikasi untuk semua penawaran saya tidak punya kepentingan di? Saya tidak ingin melihat mereka di telepon saya
1,Besar aplikasi dengan banyak voucher kita dapat menemukan di aplikasi ini
-1,temen Saya dapet cashback minim 2000 Saya dapet cashback 1000 doank kdng g dpet .. g adil .. #uninstalldana
1,Terbaik tidak ada pembayaran kerumitan untuk pembayaran digital di Indonesia
1,Surga dicounts dan biaya transfer bebas. Terima kasih ??
1,aplikasi besar. Sederhana lotsa promo ??
-1,"Sudah menyesal saya yang mendalam untuk menginstal & menggunakan aplikasi ini. penggunaan waktu pertama tidak mendapatkan cashback meskipun banner di outlet mengatakan 50% Cashback. Hal-hal yang tidak pernah terjadi ketika Anda menggunakan orang lain seperti Gopay, ovo, LinkAja. Pelaporan ke dukungan pelanggan hanya membuang-buang waktu. Mereka hanya membuatnya diffic ... penuh Ulasan"
1,"i digunakan untuk bermain o * o sebagai Bank digital saya. mengetahui negara saya sendiri dirilis perbankan digital saya sudah mencoba untuk menggunakannya. tetapi saya berharap suatu hari nanti mereka mengubah antarmuka, bcs aliran dan saya pikir ada yang hilang ikon. saya tidak akan membandingkannya dengan o * o. lagi pula, saya membuat salah langkah dengan mengklik top up tombol pulsa ini. dan ... penuh Ulasan"
1,Proses cepat sangat puas!
1,Bagus dan sederhana aplikasi. Suka!!
1,"Mengagumkan aplikasi, mudah digunakan"
1,"Besar aplikasi .. Thanks Dana, semoga makin Banyak promonya yah ??"
-1,"Ada yang salah dengan basis aplikasi Anda. tidak dapat mengambil gambar dari kartu ID saya jelas menggunakan kamera menangkap di aplikasi Anda. Namun saya punya dompet lain diverifikasi menggunakan mereka kamera di-aplikasi dengan detail yang tinggi, tidak ada artefak atau suara seperti yang telah di aplikasi Anda. Setidaknya memberikan pilihan pengguna untuk mengupload file foto mereka sendiri dari ... Ulasan Penuh"
1,mudah digunakan App & selalu memiliki discount????
1,Sebuah berbagai outlet dan restoran diskon
1,Saya suka cara kita dibayar. tidak ada kertas yang terlibat. cemerlang
1,"Baik dan mudah digunakan, saya suka promo??"
1,Mudah dan cepat dengan informasi yang baik
1,Sejauh mudah untuk digunakan dan banyak promo
1,aplikasi bagus. Begitu banyak pedagang sangat membantu
1,aplikasi awesome untuk e wallet
-1,satu-satunya downside adalah saya tidak bisa login dari lebih dari 1 perangkat pada saat yang sama (secara otomatis log out setiap kali saya login dari perangkat lain yang cukup ketidaknyamanan jika Anda memiliki lebih dari 1 perangkat dan berbagi sama Akun). Sementara itu pesaing lainnya (seperti o * o & ... penuh Ulasan
-1,"Sayang Dana Application Developer, saya pikir itu bisa lebih baik jika aplikasi ini adalah dapat dipindah-pindahkan ke SD Card karena dengan mengurangi ukuran dari aplikasi ini lebih cepat aplikasi ini akan. Thankyou harap Anda bisa membuatnya."
1,Awesome !!! Begitu banyak diskon
1,"aplikasi besar yang membantu Anda menyimpan uang: "")"
1,"Terbaik uang digital yang pernah, dengan begitu banyak voucher"
1,app begitu baik n begitu banyak promo ..... respon begitu cepat
-1,"Mencoba untuk membeli tiket menggunakan TIX.The seluruh proses itu tedious.Had untuk memasukkan pin tix saya, menunggu SMS untuk memverifikasi siapa aku, dan kemudian saya masih harus masukan pin dana saya, yang saya forgot.Got terkunci untuk hour.Clicked pada ""lupa pin saya"" pilihan dan harus menunggu sms lain, dan kemudian saya MASIH harus sebuah ... Ulasan penuh"
1,aplikasi baru yang besar .. menjaga pekerjaan yang baik !!! bagus memiliki dana sekarang ...
1,"i love cashbacks, voucher n begitu banyak lagi ..."
1,Aplikasi ini mudah digunakan .. membantu dalam banyak situasi ? verry menyarankan ..
1,Cinta dengan aplikasi ini dan program diskon
1,"Sangat mudah ..., besar ..., baik pokoknya ..., suka banget ...,"
1,mudah digunakan ... more cash back
1,"Mudah top up, banyak diskon"
1,banyak promosi dari aplikasi ini yang benar-benar sebuah penawaran hebat
1,mudah digunakan setiap kali setiap tempat
1,"sangat membantu dan mudah digunakan, bravo DANA"
1,Besar App. Banyak diskon
-1,"PIN untuk mentransfer uang ke bank saya tidak bekerja, itu bekerja tetapi dalam beberapa hari tidak bekerja lagi. Saya telah mengeluh tentang hal itu tapi jawaban tidak dari jawaban manusia selalu hal yang sama meminta lagi dan lagi nama, nomor, jenis ponsel saya, diperlukan untuk mengatur ulang PIN Uninstal dan re-instal, ... penuh Ulasan"
-1,"Versi terbaru adalah terburuk, i cant bermain berputar bahkan jika saya memiliki token. Saya tidak bisa tekan spin! Harap memperbaiki versi terbaru!"
1,"Halus UI, sangat membantu."
1,Mudah digunakan dan sangat membantu
1,"aplikasi yang luar biasa, mudah untuk topup pada pedagang DANA"
1,"mudah digunakan, banyak cashback"
1,Diskon besar!
-1,Kesalahan pas memindai barcode di merchant.
-1,"sudah satu bulan saya tidak dapat menggunakan BRI untuk melakukan top up dan promo untuk pulsa juga semakin sedikit dari sebelumnya. Saya berharap masalah BRI akan diselesaikan segera, dan prom ... penuh Ulasan"
1,Saat ini Promo besar Aplikasi ini mudah digunakan dan membayar adalah super mudah-satunya kelemahan adalah saya tidak tahu apakah saya akan mendapatkan cashback dalam transaksi ini atau tidak begitu perlu memeriksa T & C Hati-hati untuk semua orang berharap untuk cashback ??
1,Mudah untuk tab usa..Just ID Anda dan mendapatkan langsung cashback
1,aplikasi bagus untuk menikmati belanja n mendapatkan diskon
-1,"Saya perlu memperbarui review dan mengurangi star saya disebabkan oleh Dana belum membaik pemberitahuan tentang promo. Saya mengerti jika Dana ingin mengurangi promo. tapi, saya pikir Dana harus memberikan notifikasi jika cashback promo telah selesai sehari-hari. Terima kasih,"
-1,"saya pikir lebih baik jika u mengirim tanda terima ke email untuk setiap transaksi yang dilakukan, sehingga kita dapat mencetak hardcopy."
-1,Punya sedikit masalah saat memverifikasi ID saya untuk upgrade ke akun premium
1,"sederhana, cepat dan mudah"
1,"mudah digunakan, n sederhana tidak ada biaya biaya"
1,cara baru untuk transaksi setiap
1,Yang terbaik cashless pembayaran online sekarang.
1,"Seperti yang saya janjikan, saya mengubah peringkat saya untuk 5 untuk DANA. Masalah saya tentang aplikasi ini telah diperbaiki oleh DANA. Terima kasih atas tanggapan Anda. DANA masih salah satu yang terbaik aplikasi uang elektronik. Begitu banyak penawaran menarik bagi pelanggan. Terima kasih DANA"
1,bagus app .. mudah untuk transaksi
1,"mudah, membantu dan silakan membuat lebih promosi dan diskon"
-1,kebanyakan voucher sama seperti penipuan sekarang. tidak seperti dulu
-1,"saya tidak dapat menambahkan kartu pembayaran baru saya. itu mengatakan memiliki koneksi yang buruk, aku bahkan belum selesai menulis nomor, tapi ketika saya membuka dana menggunakan tixid itu bekerja sampai verifikasi, tapi masih tidak bisa menambahkan."
1,promo besar dan aplikasi yang sangat berguna
1,benar-benar berguna dompet aplikasi secara online!
1,aplikasi bagus dan banyak jenis diskon
1,Baik UI dan aliran pembayaran
1,aplikasi yang bagus untuk mendapatkan banyak promosi
1,Sangat nyaman dan begitu mudah .. ??????
1,Silakan terus mengupdate kas yang tersedia kembali
-1,tidak bisa membayar posting saya membayar tagihan Halo. nomor Telkomsel saya diakui sebagai pos Indosat dibayar oleh aplikasi.
1,itu digi-uang yang baik. tidak sebagai user friendly ovo atau gopay sekalipun. perlu perbaikan dalam menyederhanakan semua fitur dan voucher. akan lebih baik jika bisa link ke kartu kredit juga karena aku bosan harus top up begitu banyak aplikasi uang.
-1,Apakah kamu bercanda? saya masih memiliki uang tunai di 600thousands account saya dan bahkan saya telah memasuki pin saya bisa login? tidak pernah memiliki masalah dengan ovo. Dapatkah Anda memecahkan masalah jika Anda benar-benar dapat diandalkan? Coba tp memperbaikinya dengan uninstall dan menginstal ulang tetapi bekerja doesnt! adalah Dana pergi bancrupt? Terima kasih
1,Lebih voucher akan mengagumkan!
-1,Perbarui harga berlian untuk mobile legenda bang bang .. memberi kita opti untuk membayar 20.000 (tidak 19.000) sehingga kita dapat menggunakan voucher .. memperbaikinya secepat mungkin .. tq
-1,"tidak bisa masuk ke aplikasi, selalu terjebak di layar masuk pin. tidak ada masalah dengan koneksi saya yang saya dapat membuka aplikasi lain baik-baik saja. 500k saya IDR terjebak di sana sekarang. bukannya mengatakan saya ke email cs Anda, memperbaiki masalah seperti itu tampaknya menjadi masalah umum untuk semua orang"
1,"Besar App, Mudah, Simple n Cepat"
-1,"Dana tidak pernah ditentukan aturan bahwa kita tidak akan mendapatkan cashback pada transaksi kedua bahkan jika ada dua cashback promo yang berbeda dengan aturan yang berbeda pada minggu yang sama. Saya dan anggota keluarga saya yang menggunakan Dana tidak selalu mendapatkan token, bahkan jika kita menggunakan Dana tiga kali berturut-turut dalam satu hari. E-mail thro ... penuh Ulasan"
1,"App Penyanyi bener dompet untuk Semua Kartu. Cocok buat Kalian Yang Sering melakukan Transaksi lewat KK / KD. Cinta App, Sederhanakan transaksi harian saya. Terima kasih Dana!"
-1,akan lebih baik jika ada lebih banyak kesempatan untuk menang roulette
1,UI pengalaman dan respon sistem secara keseluruhan baik. Belum menghadapi lagging atau kesalahan sejauh ini. Baik!!
1,"aplikasi mengagumkan, benar-benar sangat menyukainya."
1,aplikasi yang baik. banyak diskon
1,yang aplikasi yang baik mudah digunakan .. begitu banyak promo
1,"Hanya menggunakan qr, tidak menggunakan nomor ponsel. Suka itu"
-1,Sampah aplikasi ... layanan pelanggan bahkan tidak helpful..neglecting pengguna mengeluh
1,"i dapat mudah digunakan dana untuk cashless transaksi, aplikasi berguna"
1,"Mudah, biaya rendah pada segala sesuatu"
1,bekerja dengan benar. dan user friendly
-1,"Selalu memuat setelah memasukkan nomor PIN. tidak bisa benar-benar memuat dasbor. 2 bintang karena saya belum membuat deposit apa pun. Kalau tidak, aku akan menilai bintang nol dan meminta pengembalian dana. Harap perbaiki aplikasi Anda. Banyak dari ulasan negatif berarti aplikasi Anda sebelum waktunya diluncurkan."
1,Mudah digunakan. verifikasi transaksi cepat. Mudah-mudahan lebih berbagai makanan pedagang di masa depan.
1,Mudah digunakan & sangat tepat waktu
1,"mudah digunakan, silakan tambahkan diskon lebih"
1,aplikasi pembayaran mengagumkan dengan banyak promo
1,Mudah digunakan dan berguna
-1,"Saya sudah menjadi anggota dana premiumon ponsel lama saya, maka saya mengubah ponsel saya. Kemudian saya bukan anggota premium dana lagi"
-1,Silakan memasukkan konfirmasi ketika pengguna hendak puchase atas ponsel mereka up. Akan banyak yang ramah bagi mereka yang memiliki lebih dari satu nomor telepon. Aku selalu sengaja memilih yang tidak diinginkan. Pekerjaan yang baik pula!
-1,perlu lebih banyak perbaikan
-1,"untuk beberapa alasan i cant mendapatkan cashback dalam transaksi terakhir saya 2 dan saya memutuskan untuk memanggil layanan pelanggan. Saya menemukan tentang ""satu pengguna satu perangkat"" kesepakatan setelah berbicara dengan layanan pelanggan. sekarang saya menggunakan telepon baru saya, jadi saya harus pindah akun saya ke telepon baru. Dan saya menemukan bahwa saya tidak bisa mendapatkan ... penuh Ulasan"
-1,"Saya ingin memproses transaksi pengembalian dana dari dana ke dalam rekening bank, tapi mengapa ketika melakukan foto hasil KTP selalu kabur, sehingga selalu gagal untuk memverifikasi. meskipun kamera telah rinci kualitas foto. Apa artinya? bagaimana diselesaikan?"
-1,"Saya menemukan tidak mungkin untuk meng-upgrade ke premium karena di kamera aplikasi tidak dapat mengambil gambar yang jelas KTP belum kamera saya bekerja dengan baik. Edit: masalah ini diselesaikan dalam update ini, akun saya telah berhasil upgrade ke premium. Terima kasih."
1,Aplikasi ini sangat menarik. Terutama dengan semua cashback untuk membeli sesuatu dalam beberapa merchant. Hal baik lainnya adalah Anda dapat mengirim jumlah cashback yang Anda sudah harus rekening bank Anda. aplikasi bagus.
1,ok LEBIH Banyak cashback Dan Semakin Banyak voucher promonya. Joss gandosss. aplikasi besar
